Dataset,Depth,Mode,Threads,Time(s),Accuracy,Misclassification,TreeStructure
raisin.txt,2,GPU,64,0.0060,0.875556,112,"[5,0.64883745,[1,0.21781608,0,1],[1,0.25756994,0,1]]"
rice.txt,2,CPU,64,0.0890,0.932546,257,"[1,0.50258470,[2,0.51148570,1,0],[2,0.48363271,1,0]]"
rice.txt,2,GPU,64,0.0090,0.932021,259,"[1,0.50333452,[2,0.51242447,1,0],[2,0.48334265,1,0]]"
room.txt,2,CPU,64,0.0870,0.944812,559,"[6,0.55356073,[4,0.55756426,3,0],[5,0.90495777,1,2]]"
room.txt,2,GPU,64,0.0210,0.944812,559,"[6,0.55356073,[4,0.55756426,3,0],[5,0.90495777,1,2]]"
segment.txt,2,CPU,64,0.1040,0.571429,990,"[1,0.56873620,[8,0.57847643,1,2],[13,0.23358271,3,0]]"
segment.txt,2,GPU,64,0.0180,0.570996,991,"[1,0.56457043,[15,0.67448646,1,2],[13,0.23711142,3,0]]"
skin.txt,2,CPU,64,0.2610,0.926874,17920,"[0,0.49607921,[2,0.46863371,1,0],[2,0.83718747,1,0]]"
skin.txt,2,GPU,64,0.0770,0.926821,17933,"[0,0.49607921,[2,0.46471295,1,0],[2,0.83718747,1,0]]"
wilt.txt,2,CPU,64,0.0850,0.971482,138,"[1,0.06082730,[2,0.03808412,1,0],1]"
wilt.txt,2,GPU,64,0.0050,0.971482,138,"[1,0.06084940,[2,0.03808620,1,0],[0,0.49935222,1,1]]"
avila.txt,3,CPU,1,40.0150,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,1,22.0570,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,1,0.0780,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,1,0.0270,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,1,66.7540,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,1,28.8320,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,1,4.6770,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,1,0.4240,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,1,134.2400,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,1,11.2200,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,1,31.0010,0.676971,627,"[11,0.50000000,[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]"
fault.txt,3,GPU,1,9.4320,0.676455,628,"[11,0.50000000,[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]]]"
htru.txt,3,CPU,1,181.0170,0.980836,343,"[5,0.16213265,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,1,6.9790,0.980277,353,"[3,0.05767158,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,1,168.2820,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,1,11.7890,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,1,21.8940,0.991002,185,"[3,0.22327098,[2,0.24444646,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,1,0.4610,0.99071,191,"[3,0.22327098,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,1,3.6370,0.969304,168,"[3,0.01212662,[4,0.14564051,[0,0.01379589,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00389819,0,1]]]"
page.txt,3,GPU,1,1.7730,0.968208,174,"[3,0.01211172,[4,0.14616783,[0,0.01317335,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00375793,0,1]]]"
raisin.txt,3,CPU,1,1.1000,0.895556,94,"[1,0.25339693,[6,0.24471366,[3,0.85143644,0,1],[5,0.76668704,1,0]],[2,0.31128761,[5,0.78695428,1,0],[6,0.27186441,0,1]]]"
raisin.txt,3,GPU,1,0.1240,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,1,19.2210,0.93622,243,"[0,0.41398481,[5,0.41202533,[2,0.49756566,1,0],[3,0.50304180,0,1]],[2,0.48441994,[4,0.71377218,1,0],[1,0.50470477,1,0]]]"
rice.txt,3,GPU,1,0.8410,0.935433,246,"[0,0.37786284,[5,0.38469255,[2,0.51242447,1,0],[2,0.41824010,1,0]],[1,0.50333452,[3,0.44775647,0,1],[2,0.48334265,1,0]]]"
room.txt,3,CPU,1,2.0480,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,1,0.9190,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,1,5.5350,0.879654,278,"[11,0.15556383,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,1,3.4060,0.877922,282,"[8,0.18428728,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[10,0.20293128,3,0]]]"
skin.txt,3,CPU,1,6.7010,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,1,1.3440,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,1,1.1570,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,1,0.1410,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,3,CPU,2,26.6900,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,2,22.4400,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,2,0.0310,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,2,0.0200,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,2,42.7040,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,2,29.9570,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,2,2.7530,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,2,0.3100,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,2,71.1810,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,2,10.2130,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,2,17.5190,0.676971,627,"[11,0.50000000,[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]"
fault.txt,3,GPU,2,9.7390,0.676455,628,"[11,0.50000000,[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]]]"
htru.txt,3,CPU,2,106.8080,0.980836,343,"[5,0.16213265,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,2,5.9230,0.980277,353,"[3,0.05767158,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,2,102.2560,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,2,11.6950,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,2,15.5190,0.991002,185,"[3,0.22327098,[2,0.24444646,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,2,0.5180,0.99071,191,"[3,0.22327098,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,2,2.6980,0.969304,168,"[3,0.01212662,[4,0.14564051,[0,0.01379589,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00389819,0,1]]]"
page.txt,3,GPU,2,2.0960,0.968208,174,"[3,0.01211172,[4,0.14616783,[0,0.01317335,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00375793,0,1]]]"
raisin.txt,3,CPU,2,0.6670,0.895556,94,"[1,0.25339693,[6,0.24471366,[3,0.85143644,0,1],[5,0.76668704,1,0]],[2,0.31128761,[5,0.78695428,1,0],[6,0.27186441,0,1]]]"
raisin.txt,3,GPU,2,0.0930,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,2,11.1990,0.93622,243,"[0,0.41398481,[5,0.41202533,[2,0.49756566,1,0],[3,0.50304180,0,1]],[2,0.48441994,[4,0.71377218,1,0],[1,0.50470477,1,0]]]"
rice.txt,3,GPU,2,0.6940,0.935433,246,"[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.27335566,[2,0.51242447,1,0],[2,0.48334265,1,0]]]"
room.txt,3,CPU,2,1.0700,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,2,0.9050,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,2,2.7670,0.879654,278,"[11,0.15556383,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,2,3.2400,0.877922,282,"[8,0.18428728,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[10,0.20293128,3,0]]]"
skin.txt,3,CPU,2,8.3210,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,2,1.8750,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,2,0.6320,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,2,0.1190,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,3,CPU,4,19.6250,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,4,31.0380,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,4,0.0250,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,4,0.0220,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,4,25.4220,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,4,29.9890,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,4,2.3870,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,4,0.3160,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,4,49.2300,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,4,13.4160,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,4,12.8480,0.676971,627,"[11,0.50000000,[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]"
fault.txt,3,GPU,4,12.8580,0.676455,628,"[11,0.50000000,[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]]]"
htru.txt,3,CPU,4,63.1440,0.980836,343,"[5,0.16213265,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,4,6.1600,0.980277,353,"[3,0.05749622,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,4,92.5770,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,4,15.6720,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,4,12.0280,0.991002,185,"[3,0.22337115,[2,0.24471155,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,4,0.5080,0.99071,191,"[3,0.22344625,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,4,1.9840,0.969304,168,"[3,0.00631951,[4,0.16831529,[0,0.01441843,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00419587,0,1]]]"
page.txt,3,GPU,4,2.0760,0.968208,174,"[3,0.00631951,[4,0.15776888,[0,0.01441843,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00430384,0,1]]]"
raisin.txt,3,CPU,4,0.5360,0.895556,94,"[1,0.25339693,[6,0.24471366,[3,0.85143644,0,1],[5,0.76668704,1,0]],[2,0.31128761,[5,0.78695428,1,0],[6,0.27186441,0,1]]]"
raisin.txt,3,GPU,4,0.1160,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,4,8.7050,0.93622,243,"[1,0.50258470,[2,0.48921573,[2,0.48866943,1,0],[0,0.40047759,0,1]],[6,0.27890116,[2,0.50889206,1,0],[2,0.48489416,1,0]]]"
rice.txt,3,GPU,4,0.7990,0.935433,246,"[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.27335566,[2,0.51242447,1,0],[2,0.48334265,1,0]]]"
room.txt,3,CPU,4,0.9600,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,4,1.0260,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,4,3.8710,0.879654,278,"[11,0.15556383,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,4,4.1120,0.877922,282,"[8,0.18428728,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[10,0.20293128,3,0]]]"
skin.txt,3,CPU,4,8.4170,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,4,2.1360,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,4,0.4520,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,4,0.1470,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,3,CPU,8,75.9290,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,8,86.0970,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,8,0.0360,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,8,0.0210,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,8,25.6630,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,8,48.6020,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,8,2.4130,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,8,0.4180,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,8,36.9740,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,8,16.9600,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,8,9.6460,0.676971,627,"[11,0.50000000,[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]"
fault.txt,3,GPU,8,18.1780,0.676455,628,"[11,0.50000000,[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]]]"
htru.txt,3,CPU,8,43.9070,0.980836,343,"[5,0.16202161,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,8,8.0940,0.980277,353,"[3,0.05749622,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,8,83.1580,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,8,25.9340,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,8,11.8190,0.991002,185,"[3,0.22337115,[2,0.24471155,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,8,0.4750,0.99071,191,"[3,0.22344625,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,8,1.9910,0.969304,168,"[3,0.00631951,[4,0.16831529,[0,0.01441843,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00419587,0,1]]]"
page.txt,3,GPU,8,3.3470,0.968208,174,"[3,0.00631951,[4,0.15776888,[0,0.01441843,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00430384,0,1]]]"
raisin.txt,3,CPU,8,0.3920,0.895556,94,"[4,0.25429386,[5,0.65328741,[1,0.21875535,0,1],[1,0.25576475,0,1]],[1,0.25666210,[5,0.76668704,1,0],[6,0.27641445,0,1]]]"
raisin.txt,3,GPU,8,0.1430,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,8,6.6800,0.93622,243,"[4,0.68913376,[6,0.29848826,[5,0.52676153,1,0],[2,0.49118784,1,0]],[0,0.40210548,[2,0.49756566,1,0],[1,0.50258470,1,0]]]"
